"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count","total_run","uploadid"
"Central Coast","Steelhead",683,"Transition Summer",1991,NA,93,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1992,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1993,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1994,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1995,NA,46,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1996,NA,100,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1997,NA,200,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1998,NA,220,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",1999,NA,452,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2000,NA,151,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2001,NA,540,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2002,NA,294,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2003,NA,184,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2004,NA,350,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2005,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2006,NA,324,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2007,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2008,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2009,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2010,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2011,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2012,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2013,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2014,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2015,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2016,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2017,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2018,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2019,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2020,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2021,NA,NA,NA,1679
"Central Coast","Steelhead",683,"Transition Summer",2022,NA,NA,NA,1679
"Fraser","Chum",701,"Lower Fraser",1950,NA,NA,NA,1697
"Fraser","Chum",701,"Lower Fraser",1951,NA,NA,NA,1697
"Fraser","Chum",701,"Lower Fraser",1952,NA,NA,NA,1697
"Fraser","Chum",701,"Lower Fraser",1953,NA,137300,NA,1697
"Fraser","Chum",701,"Lower Fraser",1954,NA,86225,NA,1697
"Fraser","Chum",701,"Lower Fraser",1955,NA,110125,NA,1697
"Fraser","Chum",701,"Lower Fraser",1956,NA,32475,NA,1697
"Fraser","Chum",701,"Lower Fraser",1957,NA,84455,NA,1697
"Fraser","Chum",701,"Lower Fraser",1958,NA,89150,NA,1697
"Fraser","Chum",701,"Lower Fraser",1959,NA,151925,NA,1697
"Fraser","Chum",701,"Lower Fraser",1960,NA,144357,NA,1697
"Fraser","Chum",701,"Lower Fraser",1961,NA,103595,NA,1697
"Fraser","Chum",701,"Lower Fraser",1962,NA,130032,NA,1697
"Fraser","Chum",701,"Lower Fraser",1963,NA,192070,NA,1697
"Fraser","Chum",701,"Lower Fraser",1964,NA,246516,NA,1697
"Fraser","Chum",701,"Lower Fraser",1965,NA,129309,NA,1697
"Fraser","Chum",701,"Lower Fraser",1966,NA,360710,NA,1697
"Fraser","Chum",701,"Lower Fraser",1967,NA,213723,NA,1697
"Fraser","Chum",701,"Lower Fraser",1968,NA,669763,NA,1697
"Fraser","Chum",701,"Lower Fraser",1969,NA,309115,NA,1697
"Fraser","Chum",701,"Lower Fraser",1970,NA,283425,NA,1697
"Fraser","Chum",701,"Lower Fraser",1971,NA,289975,NA,1697
"Fraser","Chum",701,"Lower Fraser",1972,NA,422715,NA,1697
"Fraser","Chum",701,"Lower Fraser",1973,NA,265505,NA,1697
"Fraser","Chum",701,"Lower Fraser",1974,NA,349470,NA,1697
"Fraser","Chum",701,"Lower Fraser",1975,NA,191255,NA,1697
"Fraser","Chum",701,"Lower Fraser",1976,NA,339862,NA,1697
"Fraser","Chum",701,"Lower Fraser",1977,NA,598056,NA,1697
"Fraser","Chum",701,"Lower Fraser",1978,NA,358295,NA,1697
"Fraser","Chum",701,"Lower Fraser",1979,NA,255419,NA,1697
"Fraser","Chum",701,"Lower Fraser",1980,NA,311864,NA,1697
"Fraser","Chum",701,"Lower Fraser",1981,NA,434724,NA,1697
"Fraser","Chum",701,"Lower Fraser",1982,NA,319368,NA,1697
"Fraser","Chum",701,"Lower Fraser",1983,NA,365221,NA,1697
"Fraser","Chum",701,"Lower Fraser",1984,NA,523099,NA,1697
"Fraser","Chum",701,"Lower Fraser",1985,NA,1240535,NA,1697
"Fraser","Chum",701,"Lower Fraser",1986,NA,803606,NA,1697
"Fraser","Chum",701,"Lower Fraser",1987,NA,294179,NA,1697
"Fraser","Chum",701,"Lower Fraser",1988,NA,385320,NA,1697
"Fraser","Chum",701,"Lower Fraser",1989,NA,488587,NA,1697
"Fraser","Chum",701,"Lower Fraser",1990,NA,754349,NA,1697
"Fraser","Chum",701,"Lower Fraser",1991,NA,1041395,NA,1697
"Fraser","Chum",701,"Lower Fraser",1992,NA,1003138,NA,1697
"Fraser","Chum",701,"Lower Fraser",1993,NA,889834,NA,1697
"Fraser","Chum",701,"Lower Fraser",1994,NA,1589745,NA,1697
"Fraser","Chum",701,"Lower Fraser",1995,NA,1589975,NA,1697
"Fraser","Chum",701,"Lower Fraser",1996,NA,764209,NA,1697
"Fraser","Chum",701,"Lower Fraser",1997,NA,544441,NA,1697
"Fraser","Chum",701,"Lower Fraser",1998,NA,1087990,NA,1697
"Fraser","Chum",701,"Lower Fraser",1999,NA,895123,NA,1697
"Fraser","Chum",701,"Lower Fraser",2000,NA,151789,NA,1697
"Fraser","Chum",701,"Lower Fraser",2001,NA,743472,NA,1697
"Fraser","Chum",701,"Lower Fraser",2002,NA,569273,NA,1697
"Fraser","Chum",701,"Lower Fraser",2003,NA,18301,NA,1697
"Fraser","Chum",701,"Lower Fraser",2004,NA,560456,NA,1697
"Fraser","Chum",701,"Lower Fraser",2005,NA,437034,NA,1697
"Fraser","Chum",701,"Lower Fraser",2006,NA,1815787,NA,1697
"Fraser","Chum",701,"Lower Fraser",2007,NA,973930,NA,1697
"Fraser","Chum",701,"Lower Fraser",2008,NA,846415,NA,1697
"Fraser","Chum",701,"Lower Fraser",2009,NA,421729,NA,1697
"Fraser","Chum",701,"Lower Fraser",2010,NA,524071,NA,1697
"Fraser","Chum",701,"Lower Fraser",2011,NA,926828,NA,1697
"Fraser","Chum",701,"Lower Fraser",2012,NA,1319244,NA,1697
"Fraser","Chum",701,"Lower Fraser",2013,NA,851828,NA,1697
"Fraser","Chum",701,"Lower Fraser",2014,NA,1029257,NA,1697
"Fraser","Chum",701,"Lower Fraser",2015,NA,840445,NA,1697
"Fraser","Chum",701,"Lower Fraser",2016,NA,80844,NA,1697
"Fraser","Chum",701,"Lower Fraser",2017,NA,19040,NA,1697
"Fraser","Chum",701,"Lower Fraser",2018,NA,9276,NA,1697
"Fraser","Chum",701,"Lower Fraser",2019,NA,16267,NA,1697
"Fraser","Chum",701,"Lower Fraser",2020,NA,38462,NA,1697
"Fraser","Chum",701,"Lower Fraser",2021,NA,NA,NA,1697
"Fraser","Chum",701,"Lower Fraser",2022,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1950,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1951,NA,7725,NA,1697
"Fraser","Coho",704,"Lillooet",1952,NA,19175,NA,1697
"Fraser","Coho",704,"Lillooet",1953,NA,6275,NA,1697
"Fraser","Coho",704,"Lillooet",1954,NA,2025,NA,1697
"Fraser","Coho",704,"Lillooet",1955,NA,2275,NA,1697
"Fraser","Coho",704,"Lillooet",1956,NA,3875,NA,1697
"Fraser","Coho",704,"Lillooet",1957,NA,2075,NA,1697
"Fraser","Coho",704,"Lillooet",1958,NA,2650,NA,1697
"Fraser","Coho",704,"Lillooet",1959,NA,4650,NA,1697
"Fraser","Coho",704,"Lillooet",1960,NA,4400,NA,1697
"Fraser","Coho",704,"Lillooet",1961,NA,4050,NA,1697
"Fraser","Coho",704,"Lillooet",1962,NA,6025,NA,1697
"Fraser","Coho",704,"Lillooet",1963,NA,6825,NA,1697
"Fraser","Coho",704,"Lillooet",1964,NA,5075,NA,1697
"Fraser","Coho",704,"Lillooet",1965,NA,5325,NA,1697
"Fraser","Coho",704,"Lillooet",1966,NA,5375,NA,1697
"Fraser","Coho",704,"Lillooet",1967,NA,4725,NA,1697
"Fraser","Coho",704,"Lillooet",1968,NA,4900,NA,1697
"Fraser","Coho",704,"Lillooet",1969,NA,5240,NA,1697
"Fraser","Coho",704,"Lillooet",1970,NA,8325,NA,1697
"Fraser","Coho",704,"Lillooet",1971,NA,11725,NA,1697
"Fraser","Coho",704,"Lillooet",1972,NA,5650,NA,1697
"Fraser","Coho",704,"Lillooet",1973,NA,3525,NA,1697
"Fraser","Coho",704,"Lillooet",1974,NA,10225,NA,1697
"Fraser","Coho",704,"Lillooet",1975,NA,10075,NA,1697
"Fraser","Coho",704,"Lillooet",1976,NA,4200,NA,1697
"Fraser","Coho",704,"Lillooet",1977,NA,6825,NA,1697
"Fraser","Coho",704,"Lillooet",1978,NA,8350,NA,1697
"Fraser","Coho",704,"Lillooet",1979,NA,6250,NA,1697
"Fraser","Coho",704,"Lillooet",1980,NA,9600,NA,1697
"Fraser","Coho",704,"Lillooet",1981,NA,11725,NA,1697
"Fraser","Coho",704,"Lillooet",1982,NA,11195,NA,1697
"Fraser","Coho",704,"Lillooet",1983,NA,6175,NA,1697
"Fraser","Coho",704,"Lillooet",1984,NA,18374,NA,1697
"Fraser","Coho",704,"Lillooet",1985,NA,10575,NA,1697
"Fraser","Coho",704,"Lillooet",1986,NA,3930,NA,1697
"Fraser","Coho",704,"Lillooet",1987,NA,760,NA,1697
"Fraser","Coho",704,"Lillooet",1988,NA,6370,NA,1697
"Fraser","Coho",704,"Lillooet",1989,NA,7240,NA,1697
"Fraser","Coho",704,"Lillooet",1990,NA,2850,NA,1697
"Fraser","Coho",704,"Lillooet",1991,NA,4637,NA,1697
"Fraser","Coho",704,"Lillooet",1992,NA,1230,NA,1697
"Fraser","Coho",704,"Lillooet",1993,NA,100,NA,1697
"Fraser","Coho",704,"Lillooet",1994,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1995,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1996,NA,1180,NA,1697
"Fraser","Coho",704,"Lillooet",1997,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1998,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",1999,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2000,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2001,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2002,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2003,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2004,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2005,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2006,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2007,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2008,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2009,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2010,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2011,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2012,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2013,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2014,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2015,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2016,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2017,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2018,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2019,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2020,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2021,NA,NA,NA,1697
"Fraser","Coho",704,"Lillooet",2022,NA,NA,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1950,NA,NA,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1951,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1952,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1953,NA,325,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1954,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1955,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1956,NA,150,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1957,NA,375,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1958,NA,350,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1959,NA,275,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1960,NA,475,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1961,NA,400,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1962,NA,400,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1963,NA,200,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1964,NA,450,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1965,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1966,NA,350,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1967,NA,275,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1968,NA,221,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1969,NA,850,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1970,NA,2075,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1971,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1972,NA,575,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1973,NA,1325,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1974,NA,175,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1975,NA,800,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1976,NA,250,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1977,NA,725,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1978,NA,500,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1979,NA,125,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1980,NA,86,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1981,NA,250,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1982,NA,162,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1983,NA,58,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1984,14925,268,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1985,10084,554,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1986,11403,80,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1987,13187,645,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1988,16060,1533,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1989,11206,1743,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1990,7110,605,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1991,4674,NA,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1992,7506,75,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1993,2406,120,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1994,4348,NA,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1995,3519,75,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1996,1473,35,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1997,1964,20,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1998,5460,1691,NA,1697
"Fraser","Coho",705,"Fraser Canyon",1999,4096,4705,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2000,2719,3145,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2001,5971,6336,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2002,3817,3866,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2003,4552,4552,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2004,5872,5908,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2005,2269,2513,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2006,1605,84,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2007,2739,2739,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2008,1138,1183,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2009,2308,2432,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2010,2227,1560,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2011,3189,3260,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2012,5134,4858,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2013,5398,5398,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2014,1048,1048,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2015,352,352,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2016,1160,1160,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2017,1657,1657,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2018,4916,4916,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2019,3259,3259,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2020,5311,5311,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2021,2372,2372,NA,1697
"Fraser","Coho",705,"Fraser Canyon",2022,6420,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1950,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1951,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1952,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1953,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1954,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1955,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1956,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1957,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1958,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1959,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1960,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1961,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1962,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1963,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1964,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1965,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1966,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1967,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1968,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1969,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1970,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1971,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1972,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1973,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1974,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1975,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1976,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1977,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1978,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1979,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1980,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1981,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1982,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1983,NA,NA,NA,1697
"Fraser","Coho",707,"Lower Thompson",1984,6900,1500,NA,1697
"Fraser","Coho",707,"Lower Thompson",1985,4534,550,NA,1697
"Fraser","Coho",707,"Lower Thompson",1986,4819,2167,NA,1697
"Fraser","Coho",707,"Lower Thompson",1987,6594,4151,NA,1697
"Fraser","Coho",707,"Lower Thompson",1988,6777,3822,NA,1697
"Fraser","Coho",707,"Lower Thompson",1989,7197,3258,NA,1697
"Fraser","Coho",707,"Lower Thompson",1990,8902,4373,NA,1697
"Fraser","Coho",707,"Lower Thompson",1991,7638,3755,NA,1697
"Fraser","Coho",707,"Lower Thompson",1992,8695,4835,NA,1697
"Fraser","Coho",707,"Lower Thompson",1993,16401,8324,NA,1697
"Fraser","Coho",707,"Lower Thompson",1994,11103,4289,NA,1697
"Fraser","Coho",707,"Lower Thompson",1995,6151,622,NA,1697
"Fraser","Coho",707,"Lower Thompson",1996,2421,357,NA,1697
"Fraser","Coho",707,"Lower Thompson",1997,8109,4217,NA,1697
"Fraser","Coho",707,"Lower Thompson",1998,2587,2414,NA,1697
"Fraser","Coho",707,"Lower Thompson",1999,4636,5267,NA,1697
"Fraser","Coho",707,"Lower Thompson",2000,5207,4020,NA,1697
"Fraser","Coho",707,"Lower Thompson",2001,10148,9940,NA,1697
"Fraser","Coho",707,"Lower Thompson",2002,16654,16359,NA,1697
"Fraser","Coho",707,"Lower Thompson",2003,3289,2965,NA,1697
"Fraser","Coho",707,"Lower Thompson",2004,4506,4359,NA,1697
"Fraser","Coho",707,"Lower Thompson",2005,2861,2829,NA,1697
"Fraser","Coho",707,"Lower Thompson",2006,1226,905,NA,1697
"Fraser","Coho",707,"Lower Thompson",2007,10327,7792,NA,1697
"Fraser","Coho",707,"Lower Thompson",2008,3909,1216,NA,1697
"Fraser","Coho",707,"Lower Thompson",2009,4916,3863,NA,1697
"Fraser","Coho",707,"Lower Thompson",2010,12393,9159,NA,1697
"Fraser","Coho",707,"Lower Thompson",2011,7431,5537,NA,1697
"Fraser","Coho",707,"Lower Thompson",2012,11696,8787,NA,1697
"Fraser","Coho",707,"Lower Thompson",2013,12014,10804,NA,1697
"Fraser","Coho",707,"Lower Thompson",2014,7569,7451,NA,1697
"Fraser","Coho",707,"Lower Thompson",2015,5307,5182,NA,1697
"Fraser","Coho",707,"Lower Thompson",2016,18588,6032,NA,1697
"Fraser","Coho",707,"Lower Thompson",2017,4470,4567,NA,1697
"Fraser","Coho",707,"Lower Thompson",2018,7522,7181,NA,1697
"Fraser","Coho",707,"Lower Thompson",2019,13592,13588,NA,1697
"Fraser","Coho",707,"Lower Thompson",2020,18661,18406,NA,1697
"Fraser","Coho",707,"Lower Thompson",2021,23858,23525,NA,1697
"Fraser","Coho",707,"Lower Thompson",2022,20032,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1950,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1951,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1952,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1953,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1954,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1955,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1956,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1957,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1958,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1959,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1960,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1961,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1962,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1963,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1964,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1965,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1966,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1967,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1968,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1969,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1970,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1971,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1972,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1973,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1974,NA,NA,NA,1697
"Fraser","Coho",708,"South Thompson",1975,NA,3675,NA,1697
"Fraser","Coho",708,"South Thompson",1976,NA,2830,NA,1697
"Fraser","Coho",708,"South Thompson",1977,NA,6047,NA,1697
"Fraser","Coho",708,"South Thompson",1978,NA,5666,NA,1697
"Fraser","Coho",708,"South Thompson",1979,NA,7373,NA,1697
"Fraser","Coho",708,"South Thompson",1980,NA,4751,NA,1697
"Fraser","Coho",708,"South Thompson",1981,NA,2740,NA,1697
"Fraser","Coho",708,"South Thompson",1982,NA,3945,NA,1697
"Fraser","Coho",708,"South Thompson",1983,NA,4000,NA,1697
"Fraser","Coho",708,"South Thompson",1984,16946,11581,NA,1697
"Fraser","Coho",708,"South Thompson",1985,18294,11605,NA,1697
"Fraser","Coho",708,"South Thompson",1986,17804,11620,NA,1697
"Fraser","Coho",708,"South Thompson",1987,24231,17029,NA,1697
"Fraser","Coho",708,"South Thompson",1988,28653,18918,NA,1697
"Fraser","Coho",708,"South Thompson",1989,19714,12229,NA,1697
"Fraser","Coho",708,"South Thompson",1990,11123,6369,NA,1697
"Fraser","Coho",708,"South Thompson",1991,5158,2605,NA,1697
"Fraser","Coho",708,"South Thompson",1992,14145,7863,NA,1697
"Fraser","Coho",708,"South Thompson",1993,2735,1409,NA,1697
"Fraser","Coho",708,"South Thompson",1994,4950,2576,NA,1697
"Fraser","Coho",708,"South Thompson",1995,4203,2371,NA,1697
"Fraser","Coho",708,"South Thompson",1996,1430,737,NA,1697
"Fraser","Coho",708,"South Thompson",1997,1454,651,NA,1697
"Fraser","Coho",708,"South Thompson",1998,5331,3779,NA,1697
"Fraser","Coho",708,"South Thompson",1999,3366,3174,NA,1697
"Fraser","Coho",708,"South Thompson",2000,3443,3708,NA,1697
"Fraser","Coho",708,"South Thompson",2001,13290,11376,NA,1697
"Fraser","Coho",708,"South Thompson",2002,10722,10749,NA,1697
"Fraser","Coho",708,"South Thompson",2003,3466,3085,NA,1697
"Fraser","Coho",708,"South Thompson",2004,16100,15799,NA,1697
"Fraser","Coho",708,"South Thompson",2005,2507,2170,NA,1697
"Fraser","Coho",708,"South Thompson",2006,2022,487,NA,1697
"Fraser","Coho",708,"South Thompson",2007,12494,12225,NA,1697
"Fraser","Coho",708,"South Thompson",2008,6897,6592,NA,1697
"Fraser","Coho",708,"South Thompson",2009,3918,3745,NA,1697
"Fraser","Coho",708,"South Thompson",2010,9119,8869,NA,1697
"Fraser","Coho",708,"South Thompson",2011,5005,4701,NA,1697
"Fraser","Coho",708,"South Thompson",2012,13479,13137,NA,1697
"Fraser","Coho",708,"South Thompson",2013,13251,14614,NA,1697
"Fraser","Coho",708,"South Thompson",2014,2348,2183,NA,1697
"Fraser","Coho",708,"South Thompson",2015,2549,2392,NA,1697
"Fraser","Coho",708,"South Thompson",2016,15302,11121,NA,1697
"Fraser","Coho",708,"South Thompson",2017,2982,2819,NA,1697
"Fraser","Coho",708,"South Thompson",2018,6467,5777,NA,1697
