"region","species","year","spawners","smoothedSpawners","expansion_factor1","expansion_factor2"
"Haida Gwaii","Chum",1958,223470.54262506,215120.844067744,1.0805024963933,1.21928336389284
"Haida Gwaii","Chum",1959,83512.820570711,144082.713093469,1.20222855215077,1.21928336389284
"Haida Gwaii","Chum",1960,201392.959391446,180201.695711084,1.10277219969006,1.21928336389284
"Haida Gwaii","Chum",1961,247295.8720098,210528.896426962,1.07071755388761,1.21928336389284
"Haida Gwaii","Chum",1962,301083.130040944,194708.18195762,1.12806990324593,1.21928336389284
"Haida Gwaii","Chum",1963,284198.52449341,204298.185179629,1.12670224442422,1.21928336389284
"Haida Gwaii","Chum",1964,563588.012989102,299299.663010053,1.03621342605127,1.21928336389284
"Haida Gwaii","Chum",1965,460924.437924695,353202.133346607,1.09296414329621,1.21928336389284
"Haida Gwaii","Chum",1966,487062.518492206,404479.84578382,1.02440369700661,1.21928336389284
"Haida Gwaii","Chum",1967,347543.952624399,416256.999551526,1.04438774911442,1.21928336389284
"Haida Gwaii","Chum",1968,358815.722775004,436125.498293717,1.03424150691664,1.21928336389284
"Haida Gwaii","Chum",1969,293152.600261706,382681.862777172,1.01511609429054,1.21928336389284
"Haida Gwaii","Chum",1970,273923.99126301,344856.127102928,1.01575597769679,1.21928336389284
"Haida Gwaii","Chum",1971,275595.14383933,307733.882913471,1.01148023476467,1.21928336389284
"Haida Gwaii","Chum",1972,187436.475354285,271984.522766869,1.01169302616687,1.21928336389284
"Haida Gwaii","Chum",1973,269717.024460414,256892.585820099,1.01089668985637,1.21928336389284
"Haida Gwaii","Chum",1974,231253.74290041,244991.250383701,1.04076416699357,1.21928336389284
"Haida Gwaii","Chum",1975,136351.215794386,213086.709479491,1.03071984885291,1.21928336389284
"Haida Gwaii","Chum",1976,215815.598276223,202917.085983272,1.02449501375841,1.21928336389284
"Haida Gwaii","Chum",1977,244393.827690817,213976.38288925,1.01909423541956,1.21928336389284
"Haida Gwaii","Chum",1978,293595.492980911,217637.659460181,1.00321005537568,1.21928336389284
"Haida Gwaii","Chum",1979,111108.324829538,187960.076264597,1.00703870498488,1.21928336389284
"Haida Gwaii","Chum",1980,214613.186485853,205809.344852162,1.0065122389667,1.21928336389284
"Haida Gwaii","Chum",1981,217566.731029397,206142.254460331,1.02992849691036,1.21928336389284
"Haida Gwaii","Chum",1982,294397.264993737,213961.546801797,1.01223337467207,1.21928336389284
"Haida Gwaii","Chum",1983,203425.670269104,198823.174266452,1.01082898107449,1.21928336389284
"Haida Gwaii","Chum",1984,370227.908765844,252936.505380563,1.02496164176206,1.21928336389284
"Haida Gwaii","Chum",1985,421847.503959223,289541.840132507,1.03809637295125,1.21928336389284
"Haida Gwaii","Chum",1986,380126.539706302,323726.663581328,1.00554523769705,1.21928336389284
"Haida Gwaii","Chum",1987,374870.486591989,339756.650972507,1.00554523769705,1.21928336389284
"Haida Gwaii","Chum",1988,309201.379553742,369432.501437952,1.00263601124045,1.21928336389284
"Haida Gwaii","Chum",1989,308714.996974544,356248.312042731,1.01088285614216,1.21928336389284
"Haida Gwaii","Chum",1990,313796.624836773,335777.330556184,1.04329267679174,1.21928336389284
"Haida Gwaii","Chum",1991,277539.29568833,315304.834718934,1.03475756491805,1.21928336389284
"Haida Gwaii","Chum",1992,176857.144736325,271318.184219577,1.03419564585174,1.21928336389284
"Haida Gwaii","Chum",1993,255720.705355116,261206.389401514,1.0422625929453,1.21928336389284
"Haida Gwaii","Chum",1994,248378.565883527,250089.278489464,1.03454244004929,1.21928336389284
"Haida Gwaii","Chum",1995,233317.581792384,235697.465940215,1.00916750244159,1.21928336389284
"Haida Gwaii","Chum",1996,247684.468453776,230393.260967796,1.01550903848923,1.21928336389284
"Haida Gwaii","Chum",1997,206508.84397665,237647.352829235,1.05325725405603,1.21928336389284
"Haida Gwaii","Chum",1998,348043.547008113,252758.936567611,1.04248953018196,1.21928336389284
"Haida Gwaii","Chum",1999,346288.184377532,270129.012603247,1.05621005674398,1.21928336389284
"Haida Gwaii","Chum",2000,230489.986779035,269471.072216098,1.02981663296889,1.21928336389284
"Haida Gwaii","Chum",2001,201743.873912679,258638.079488326,1.10964257726391,1.21928336389284
"Haida Gwaii","Chum",2002,177303.611532082,250869.724017313,1.03219937247882,1.21928336389284
"Haida Gwaii","Chum",2003,222480.839508082,229392.945401413,1.01098438152785,1.21928336389284
"Haida Gwaii","Chum",2004,211488.990632646,207850.022565655,1.17891333797352,1.21928336389284
"Haida Gwaii","Chum",2005,181512.381942298,198153.119872709,1.21794408070014,1.21928336389284
"Haida Gwaii","Chum",2006,184225.788111578,194585.703127414,1.04073217852553,1.21928336389284
"Haida Gwaii","Chum",2007,67368.4957295122,160346.240424168,1.21003316045182,1.21928336389284
"Haida Gwaii","Chum",2008,170438.739690392,152024.618260122,1.3079513840149,1.21928336389284
"Haida Gwaii","Chum",2009,232596.916564295,154944.85478172,1.01009359937394,1.21928336389284
"Haida Gwaii","Chum",2010,143050.452796528,147738.523875467,1.60402753567602,1.21928336389284
"Haida Gwaii","Chum",2011,123546.331702555,136392.233685468,1.17863214095922,1.21928336389284
"Haida Gwaii","Chum",2012,195904.129257297,168852.303559439,1.05584091011661,1.21928336389284
"Haida Gwaii","Chum",2013,107113.244390994,153872.837264906,1.36975667876954,1.21928336389284
"Haida Gwaii","Chum",2014,109101.840515163,132253.625596,3.82721554532486,1.21928336389284
"Haida Gwaii","Chum",2015,156992.820491798,134736.635257625,1.20295485787534,1.21928336389284
"Haida Gwaii","Chum",2016,105776.628721538,130616.388313912,1.15613782594545,1.21928336389284
"Haida Gwaii","Chum",2017,111730.308000318,116740.930888833,1.1312114668549,1.21928336389284
"Haida Gwaii","Chum",2018,172567.664751288,128424.061795185,1.17535910839138,1.21928336389284
"Haida Gwaii","Chum",2019,115363.922685868,129865.558984881,1.1415630531325,1.21928336389284
"Haida Gwaii","Chum",2020,25501.3017805905,90288.0973021489,1.46023821705009,1.21928336389284
"Haida Gwaii","Chum",2021,29415.7387743184,69898.605054007,1.6934881882584,1.21928336389284
"Haida Gwaii","Coho",1950,61173.4259672917,61173.4259672917,1,4.6697271730757
"Haida Gwaii","Coho",1951,444091.054159499,164822.848004646,1,4.6697271730757
"Haida Gwaii","Coho",1952,111606.479436509,144735.393325057,1,4.6697271730757
"Haida Gwaii","Coho",1953,41794.0581990275,106098.610196399,1,4.6697271730757
"Haida Gwaii","Coho",1954,142426.678778809,131058.994285745,1,4.6697271730757
"Haida Gwaii","Coho",1955,95729.4070480519,89301.7905860328,1,4.6697271730757
"Haida Gwaii","Coho",1956,103576.876998377,87650.3223962844,1.0474851756479,4.6697271730757
"Haida Gwaii","Coho",1957,94678.7184341099,107532.06224196,1,4.6697271730757
"Haida Gwaii","Coho",1958,100886.568504913,98650.3148264688,1.0474851756479,4.6697271730757
"Haida Gwaii","Coho",1959,29593.5157760314,73559.0775096393,1.05621858548322,4.6697271730757
"Haida Gwaii","Coho",1960,132671.942592346,78255.5851469932,1.19074054304117,4.6697271730757
"Haida Gwaii","Coho",1961,322741.440086808,106332.477686336,1.01413872008971,4.6697271730757
"Haida Gwaii","Coho",1962,83586.0075940156,101447.416484553,1.01413872008971,4.6697271730757
"Haida Gwaii","Coho",1963,116025.902892543,142751.470236726,1.01413872008971,4.6697271730757
"Haida Gwaii","Coho",1964,368674.960314327,184309.078755861,1,4.6697271730757
"Haida Gwaii","Coho",1965,156279.787569548,153747.742713635,1.01413872008971,4.6697271730757
"Haida Gwaii","Coho",1966,193172.121666488,189566.444795914,1.00405089119606,4.6697271730757
"Haida Gwaii","Coho",1967,145228.515082654,200509.844538491,1,4.6697271730757
"Haida Gwaii","Coho",1968,87443.2055601943,139928.541429068,1.00405089119606,4.6697271730757
"Haida Gwaii","Coho",1969,123280.797369199,131872.567814913,1,4.6697271730757
"Haida Gwaii","Coho",1970,212785.853074668,135099.59219144,1.00368027715667,4.6697271730757
"Haida Gwaii","Coho",1971,67645.3671659472,111609.34989605,1.25636909058032,4.6697271730757
"Haida Gwaii","Coho",1972,138457.410681695,125198.20789177,1,4.6697271730757
"Haida Gwaii","Coho",1973,82262.3430131017,113155.201527564,1.03018081266855,4.6697271730757
"Haida Gwaii","Coho",1974,74576.9474745658,87064.2745201878,1.87444844735162,4.6697271730757
"Haida Gwaii","Coho",1975,116892.610596431,99822.2225921745,1,4.6697271730757
"Haida Gwaii","Coho",1976,97253.4460638625,91384.8984962372,1.00368027715667,4.6697271730757
"Haida Gwaii","Coho",1977,57904.6169461387,83705.2047935806,1,4.6697271730757
"Haida Gwaii","Coho",1978,111429.029803932,92544.5610356987,1,4.6697271730757
"Haida Gwaii","Coho",1979,72717.4561773892,82189.0205101822,1.00368027715667,4.6697271730757
"Haida Gwaii","Coho",1980,60967.9579716764,73132.9289832954,1,4.6697271730757
"Haida Gwaii","Coho",1981,65572.308964329,75442.2770689638,1,4.6697271730757
"Haida Gwaii","Coho",1982,59725.8105436382,64551.4071699835,1,4.6697271730757
"Haida Gwaii","Coho",1983,56620.4419735429,60637.2306201861,1,4.6697271730757
"Haida Gwaii","Coho",1984,52230.8984308517,58337.23217334,1,4.6697271730757
"Haida Gwaii","Coho",1985,71801.725013212,59675.960862509,1,4.6697271730757
"Haida Gwaii","Coho",1986,41014.2137611239,54324.0956256221,1,4.6697271730757
"Haida Gwaii","Coho",1987,48331.6762413335,52216.4275417879,1,4.6697271730757
"Haida Gwaii","Coho",1988,59865.9023588305,54028.1584473092,1,4.6697271730757
"Haida Gwaii","Coho",1989,42821.3981771042,47479.0101544778,1,4.6697271730757
"Haida Gwaii","Coho",1990,29895.5933620306,43870.2241046833,1,4.6697271730757
"Haida Gwaii","Coho",1991,48700.5846880065,43953.6992633294,1,4.6697271730757
"Haida Gwaii","Coho",1992,66987.2362977709,45206.2585111147,1,4.6697271730757
"Haida Gwaii","Coho",1993,37955.5424627593,43863.3860367566,1,4.6697271730757
"Haida Gwaii","Coho",1994,95327.8105111674,58614.5269269822,1,4.6697271730757
"Haida Gwaii","Coho",1995,28027.7024928004,51052.6858620925,1,4.6697271730757
"Haida Gwaii","Coho",1996,40098.947235201,44905.9431967646,1,4.6697271730757
"Haida Gwaii","Coho",1997,30045.0246315691,42357.2896793469,1,4.6697271730757
"Haida Gwaii","Coho",1998,87963.650759227,41514.429096232,1,4.6697271730757
"Haida Gwaii","Coho",1999,74155.2675084421,52946.5536509578,1,4.6697271730757
"Haida Gwaii","Coho",2000,71628.9451078082,61210.5938303966,1,4.6697271730757
"Haida Gwaii","Coho",2001,100062.913864666,82689.7612667198,1,4.6697271730757
"Haida Gwaii","Coho",2002,130558.377389458,91269.8029007715,1.95842388342174,4.6697271730757
"Haida Gwaii","Coho",2003,96263.482796402,97421.9916326574,1.95842388342174,4.6697271730757
"Haida Gwaii","Coho",2004,74725.5974895536,98458.2730485964,2.00628554030427,4.6697271730757
"Haida Gwaii","Coho",2005,62924.5736571951,87677.6695883154,1,4.6697271730757
"Haida Gwaii","Coho",2006,103889.244653816,82809.5565985267,1.06671416624347,4.6697271730757
"Haida Gwaii","Coho",2007,84262.7392733982,80098.421955212,1.42734277011288,4.6697271730757
"Haida Gwaii","Coho",2008,46253.6476493148,71046.5686977457,1,4.6697271730757
"Haida Gwaii","Coho",2009,125210.919690202,84381.7618139169,1.02052700659302,4.6697271730757
"Haida Gwaii","Coho",2010,85402.8370921461,80347.8048740134,1.02422792665395,4.6697271730757
"Haida Gwaii","Coho",2011,88978.9773643504,81449.2285802854,1.00572297017682,4.6697271730757
"Haida Gwaii","Coho",2012,59944.2647908538,86903.5240404568,1.26620447271585,4.6697271730757
"Haida Gwaii","Coho",2013,70467.2132880294,75270.2937412504,2.072832503074,4.6697271730757
"Haida Gwaii","Coho",2014,81249.1854403363,74337.9003155055,3.22206092438673,4.6697271730757
"Haida Gwaii","Coho",2015,119759.523001738,80069.2853159818,1.00572297017682,4.6697271730757
"Haida Gwaii","Coho",2016,111699.4258485,93549.5661610739,1.46209682364082,4.6697271730757
"Haida Gwaii","Coho",2017,68345.3242267285,92837.236770925,1.00314106307151,4.6697271730757
"Haida Gwaii","Coho",2018,43623.4765598533,79468.9582643651,1.93211195329624,4.6697271730757
"Haida Gwaii","Coho",2019,35862.1065741676,58786.6828288761,1.00572297017682,4.6697271730757
"Haida Gwaii","Coho",2020,70226.636800938,52346.9867221678,2.86451472474083,4.6697271730757
"Haida Gwaii","Coho",2021,14840.3087517504,35733.4722754621,4.81512419401604,4.6697271730757
"Haida Gwaii","Pink",1950,312736.780762731,312736.780762731,1.08078136957024,1.21198635758022
"Haida Gwaii","Pink",1951,NA,312736.780762731,Inf,1.21198635758022
"Haida Gwaii","Pink",1952,524139.658799488,524139.658799488,1.08115833054003,1.21198635758022
"Haida Gwaii","Pink",1953,NA,524139.658799488,Inf,1.21198635758022
"Haida Gwaii","Pink",1954,432526.429352267,432526.429352267,1.08078136957024,1.21198635758022
"Haida Gwaii","Pink",1955,NA,432526.429352267,Inf,1.21198635758022
"Haida Gwaii","Pink",1956,319070.017294188,319070.017294188,1.08115833054003,1.21198635758022
"Haida Gwaii","Pink",1957,NA,319070.017294188,Inf,1.21198635758022
"Haida Gwaii","Pink",1958,237173.195606768,237173.195606768,1.08115833054003,1.21198635758022
"Haida Gwaii","Pink",1959,NA,237173.195606768,Inf,1.21198635758022
"Haida Gwaii","Pink",1960,179717.22019119,179717.22019119,1.08078136957024,1.21198635758022
"Haida Gwaii","Pink",1961,NA,179717.22019119,Inf,1.21198635758022
"Haida Gwaii","Pink",1962,482863.660669028,482863.660669028,1.08115833054003,1.21198635758022
"Haida Gwaii","Pink",1963,NA,482863.660669028,Inf,1.21198635758022
"Haida Gwaii","Pink",1964,45207.0455714558,45207.0455714558,1.08115833054003,1.21198635758022
"Haida Gwaii","Pink",1965,NA,45207.0455714558,Inf,1.21198635758022
"Haida Gwaii","Pink",1966,298917.417256775,298917.417256775,1.08078136957024,1.21198635758022
"Haida Gwaii","Pink",1967,NA,298917.417256775,Inf,1.21198635758022
"Haida Gwaii","Pink",1968,501557.75226827,501557.75226827,1.08078136957024,1.21198635758022
"Haida Gwaii","Pink",1969,NA,501557.75226827,Inf,1.21198635758022
"Haida Gwaii","Pink",1970,588003.075347497,588003.075347497,1.00032270772738,1.21198635758022
"Haida Gwaii","Pink",1971,NA,588003.075347497,Inf,1.21198635758022
"Haida Gwaii","Pink",1972,531334.819163168,531334.819163168,1,1.21198635758022
"Haida Gwaii","Pink",1973,NA,531334.819163168,Inf,1.21198635758022
"Haida Gwaii","Pink",1974,164558.871669667,164558.871669667,1.01458004786336,1.21198635758022
"Haida Gwaii","Pink",1975,NA,164558.871669667,Inf,1.21198635758022
"Haida Gwaii","Pink",1976,270575.954329784,270575.954329784,1,1.21198635758022
"Haida Gwaii","Pink",1977,NA,270575.954329784,Inf,1.21198635758022
"Haida Gwaii","Pink",1978,250772.097246923,250772.097246923,1,1.21198635758022
"Haida Gwaii","Pink",1979,NA,250772.097246923,Inf,1.21198635758022
"Haida Gwaii","Pink",1980,100988.763245372,100988.763245372,1,1.21198635758022
"Haida Gwaii","Pink",1981,NA,100988.763245372,Inf,1.21198635758022
"Haida Gwaii","Pink",1982,36347.4708638307,36347.4708638307,1,1.21198635758022
"Haida Gwaii","Pink",1983,NA,36347.4708638307,Inf,1.21198635758022
"Haida Gwaii","Pink",1984,77845.8837473774,77845.8837473774,1,1.21198635758022
"Haida Gwaii","Pink",1985,NA,77845.8837473774,Inf,1.21198635758022
"Haida Gwaii","Pink",1986,311587.148697583,311587.148697583,1,1.21198635758022
"Haida Gwaii","Pink",1987,NA,311587.148697583,Inf,1.21198635758022
"Haida Gwaii","Pink",1988,352570.467379158,352570.467379158,1,1.21198635758022
"Haida Gwaii","Pink",1989,NA,352570.467379158,Inf,1.21198635758022
"Haida Gwaii","Pink",1990,569353.619214102,569353.619214102,1,1.21198635758022
"Haida Gwaii","Pink",1991,NA,569353.619214102,Inf,1.21198635758022
"Haida Gwaii","Pink",1992,340385.670054331,340385.670054331,1.01110443611118,1.21198635758022
"Haida Gwaii","Pink",1993,NA,340385.670054331,Inf,1.21198635758022
"Haida Gwaii","Pink",1994,326663.046999524,326663.046999524,1,1.21198635758022
"Haida Gwaii","Pink",1995,NA,326663.046999524,Inf,1.21198635758022
"Haida Gwaii","Pink",1996,554206.213717064,554206.213717064,1,1.21198635758022
"Haida Gwaii","Pink",1997,NA,554206.213717064,Inf,1.21198635758022
"Haida Gwaii","Pink",1998,415119.420124582,415119.420124582,1.01110443611118,1.21198635758022
"Haida Gwaii","Pink",1999,NA,415119.420124582,Inf,1.21198635758022
"Haida Gwaii","Pink",2000,220820.278392043,220820.278392043,1,1.21198635758022
"Haida Gwaii","Pink",2001,NA,220820.278392043,Inf,1.21198635758022
"Haida Gwaii","Pink",2002,269559.097775774,269559.097775774,1,1.21198635758022
"Haida Gwaii","Pink",2003,NA,269559.097775774,Inf,1.21198635758022
"Haida Gwaii","Pink",2004,104258.299901559,104258.299901559,1.06853820098607,1.21198635758022
"Haida Gwaii","Pink",2005,NA,104258.299901559,Inf,1.21198635758022
"Haida Gwaii","Pink",2006,83582.2001917209,83582.2001917209,1.07146944106249,1.21198635758022
"Haida Gwaii","Pink",2007,NA,83582.2001917209,Inf,1.21198635758022
"Haida Gwaii","Pink",2008,242735.645613595,242735.645613595,1.07522059447531,1.21198635758022
"Haida Gwaii","Pink",2009,NA,242735.645613595,Inf,1.21198635758022
"Haida Gwaii","Pink",2010,594083.30557257,594083.30557257,1.15888970636491,1.21198635758022
"Haida Gwaii","Pink",2011,NA,594083.30557257,Inf,1.21198635758022
"Haida Gwaii","Pink",2012,402939.408413835,402939.408413835,1,1.21198635758022
"Haida Gwaii","Pink",2013,NA,402939.408413835,Inf,1.21198635758022
"Haida Gwaii","Pink",2014,NA,NA,Inf,1.21198635758022
"Haida Gwaii","Pink",2015,NA,NA,Inf,1.21198635758022
"Haida Gwaii","Pink",2016,92707.9506297773,92707.9506297773,1.18777281754812,1.21198635758022
"Haida Gwaii","Pink",2017,NA,92707.9506297773,Inf,1.21198635758022
"Haida Gwaii","Pink",2018,259664.63705828,259664.63705828,1.02756432441372,1.21198635758022
"Haida Gwaii","Pink",2019,NA,259664.63705828,Inf,1.21198635758022
"Haida Gwaii","Pink",2020,489469.408312829,489469.408312829,1.54693068138279,1.21198635758022
"Haida Gwaii","Pink",2021,1131.98121841542,23538.6953164153,1.86797683214103,1.21198635758022
"Haida Gwaii","Sockeye",1950,20268.2432482831,20268.2432482831,1.64427207637232,1.10058706326276
"Haida Gwaii","Sockeye",1951,38039.0822330818,27766.6233388495,1.02256029684601,1.10058706326276
"Haida Gwaii","Sockeye",1952,16486.5875896754,23337.7493278638,1.0402647406699,1.10058706326276
"Haida Gwaii","Sockeye",1953,29799.9201354956,24808.3570110662,1.15218663767874,1.10058706326276
"Haida Gwaii","Sockeye",1954,58930.9611130995,29494.9121727734,1.20596901712519,1.10058706326276
"Haida Gwaii","Sockeye",1955,15268.0646868875,27870.238422134,1.75603228547154,1.10058706326276
"Haida Gwaii","Sockeye",1956,29998.1802352776,26577.4714309818,1.23893301363704,1.10058706326276
"Haida Gwaii","Sockeye",1957,47849.9741289378,32889.9979639044,1.15476157219879,1.10058706326276
"Haida Gwaii","Sockeye",1958,71479.5367283876,39179.3451081293,1.0647005795235,1.10058706326276
"Haida Gwaii","Sockeye",1959,37842.8119640985,35857.9244221844,2.05278839946367,1.10058706326276
"Haida Gwaii","Sockeye",1960,43090.1373690144,44126.9514628266,1.22349865606245,1.10058706326276
"Haida Gwaii","Sockeye",1961,40969.7883010441,46965.3633832739,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1962,91333.9229641111,53447.545767185,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1963,64259.9386568925,52321.4153187703,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1964,52843.1982863786,55934.6110363311,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1965,48146.0251053672,57189.6099130358,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1966,48472.2176873818,59145.6716935608,1.18552213778586,1.10058706326276
"Haida Gwaii","Sockeye",1967,46334.7153633621,51639.0026542675,1,1.10058706326276
"Haida Gwaii","Sockeye",1968,75280.1551271726,53299.837571647,1,1.10058706326276
"Haida Gwaii","Sockeye",1969,92449.3133140716,59608.5838868551,1,1.10058706326276
"Haida Gwaii","Sockeye",1970,58869.1355042803,62054.6382940104,1.03360095153137,1.10058706326276
"Haida Gwaii","Sockeye",1971,49354.9403387868,62279.0238363522,1.14985114125041,1.10058706326276
"Haida Gwaii","Sockeye",1972,29887.8174367292,57050.4845334262,1.10841836734694,1.10058706326276
"Haida Gwaii","Sockeye",1973,58331.1143529261,54212.9813024225,1,1.10058706326276
"Haida Gwaii","Sockeye",1974,56725.8575839963,49167.5725125465,1.10841836734694,1.10058706326276
"Haida Gwaii","Sockeye",1975,40740.247196476,45677.8829475697,1.19409137753349,1.10058706326276
"Haida Gwaii","Sockeye",1976,61971.4745218712,47805.5376566935,1.10841836734694,1.10058706326276
"Haida Gwaii","Sockeye",1977,57824.8669885466,54550.947099052,1.19409137753349,1.10058706326276
"Haida Gwaii","Sockeye",1978,32937.5947261914,48658.7128764356,1.10841836734694,1.10058706326276
"Haida Gwaii","Sockeye",1979,29887.8174367292,42805.8616063148,1.10841836734694,1.10058706326276
"Haida Gwaii","Sockeye",1980,44397.6821320196,43548.2362786055,1,1.10058706326276
"Haida Gwaii","Sockeye",1981,30816.4377713572,37869.4233174089,1,1.10058706326276
"Haida Gwaii","Sockeye",1982,36154.2850281816,34474.4795637999,1,1.10058706326276
"Haida Gwaii","Sockeye",1983,33017.6118978827,34491.2134733188,1,1.10058706326276
"Haida Gwaii","Sockeye",1984,32467.3183662513,35067.0245661903,1,1.10058706326276
"Haida Gwaii","Sockeye",1985,62953.5800186297,37603.7316324619,1,1.10058706326276
"Haida Gwaii","Sockeye",1986,20085.7139045453,34518.4997509753,1,1.10058706326276
"Haida Gwaii","Sockeye",1987,26083.9133993273,32336.611316792,1,1.10058706326276
"Haida Gwaii","Sockeye",1988,43418.1596457158,34156.9950712987,1,1.10058706326276
"Haida Gwaii","Sockeye",1989,18620.0248865839,30562.3274527634,1.21714145153971,1.10058706326276
"Haida Gwaii","Sockeye",1990,9535.93821676584,20953.4250909322,1.60452048141571,1.10058706326276
"Haida Gwaii","Sockeye",1991,9057.42565964979,17868.106195277,1.11967771743879,1.10058706326276
"Haida Gwaii","Sockeye",1992,21713.1755269428,17224.5801059561,1.11967771743879,1.10058706326276
"Haida Gwaii","Sockeye",1993,21627.2819046996,14983.5509736737,1.65507267931086,1.10058706326276
"Haida Gwaii","Sockeye",1994,13653.1646465584,14082.033195008,1.01683173792503,1.10058706326276
"Haida Gwaii","Sockeye",1995,11191.1185627528,14540.0994631514,1.01683173792503,1.10058706326276
"Haida Gwaii","Sockeye",1996,43253.8286603684,19877.9380531418,1.11967771743879,1.10058706326276
"Haida Gwaii","Sockeye",1997,34372.177428405,21790.544034084,1.30345435547158,1.10058706326276
"Haida Gwaii","Sockeye",1998,33573.3556882583,23793.9549662911,1.01683173792503,1.10058706326276
"Haida Gwaii","Sockeye",1999,31894.6879038454,28194.4509147901,1.01683173792503,1.10058706326276
"Haida Gwaii","Sockeye",2000,40895.6927284633,36536.2908286162,1.07704554913841,1.10058706326276
"Haida Gwaii","Sockeye",2001,22934.7786350814,32182.4019693137,1.07704554913841,1.10058706326276
"Haida Gwaii","Sockeye",2002,24818.2382765752,30153.0491769923,1,1.10058706326276
"Haida Gwaii","Sockeye",2003,24893.0303564559,28401.9291315039,1.07704554913841,1.10058706326276
"Haida Gwaii","Sockeye",2004,26922.405021706,27455.3471119985,1.07704554913841,1.10058706326276
"Haida Gwaii","Sockeye",2005,15182.2844246104,22519.5054937994,1.10961346484523,1.10058706326276
"Haida Gwaii","Sockeye",2006,46498.7028357882,25938.6940476374,1,1.10058706326276
"Haida Gwaii","Sockeye",2007,19388.4021055727,24688.9329516413,1.20528313638571,1.10058706326276
"Haida Gwaii","Sockeye",2008,22299.4136697928,24151.5748670749,1.07704554913841,1.10058706326276
"Haida Gwaii","Sockeye",2009,31400.9095519452,24906.4098393038,1.36101963277134,1.10058706326276
"Haida Gwaii","Sockeye",2010,45811.9365083123,31062.7166842015,1,1.10058706326276
"Haida Gwaii","Sockeye",2011,62187.4428581055,32922.4243096148,1.47815317285437,1.10058706326276
"Haida Gwaii","Sockeye",2012,39918.9680504507,38038.1393748752,1.06609292665488,1.10058706326276
"Haida Gwaii","Sockeye",2013,29333.2020828072,40182.0853147312,1.06609292665488,1.10058706326276
"Haida Gwaii","Sockeye",2014,49416.3591404978,43996.5046394721,1,1.10058706326276
"Haida Gwaii","Sockeye",2015,47325.2437202986,44283.4059886867,1,1.10058706326276
"Haida Gwaii","Sockeye",2016,39731.1929837855,40488.0441496655,1,1.10058706326276
"Haida Gwaii","Sockeye",2017,31679.8582494318,38658.7299985978,1.06609292665488,1.10058706326276
"Haida Gwaii","Sockeye",2018,24405.2241328956,37262.5222113066,1.06609292665488,1.10058706326276
"Haida Gwaii","Sockeye",2019,23719.2856906332,32174.9899702933,1.2039935807758,1.10058706326276
"Haida Gwaii","Sockeye",2020,20406.5362925001,27192.7861638476,1.2039935807758,1.10058706326276
"Haida Gwaii","Sockeye",2021,26104.4652572891,25001.7464568222,1.2039935807758,1.10058706326276
"Nass","Chinook",1950,9078.34642888297,9078.34642888297,6.76941308438269,2.8233331358409
"Nass","Chinook",1951,8600.53872209966,8836.21355526467,6.76941308438269,2.8233331358409
"Nass","Chinook",1952,15289.8466170661,10608.28499146,6.76941308438269,2.8233331358409
"Nass","Chinook",1953,15289.8466170661,11623.4396774637,6.76941308438269,2.8233331358409
"Nass","Chinook",1954,28668.4624069989,13923.5062154497,6.76941308438269,2.8233331358409
"Nass","Chinook",1955,18156.6928577659,15993.9086854781,6.76941308438269,2.8233331358409
"Nass","Chinook",1956,63091.5667058129,23825.5943592799,3.75571147514655,2.8233331358409
"Nass","Chinook",1957,43203.9356428615,29327.0094967785,1.54570278934497,2.8233331358409
"Nass","Chinook",1958,41141.1111685321,35747.2269475525,1.89244456583313,2.8233331358409
"Nass","Chinook",1959,NA,37774.7715638474,NA,2.8233331358409
"Nass","Chinook",1960,NA,48223.2948233778,NA,2.8233331358409
"Nass","Chinook",1961,NA,42159.9089088327,NA,2.8233331358409
"Nass","Chinook",1962,33806.1796842388,37293.750100689,7.98256955111794,2.8233331358409
"Nass","Chinook",1963,78881.0859298905,51639.7924534342,7.98256955111794,2.8233331358409
"Nass","Chinook",1964,56386.9407492684,53176.0208841266,3.99435263472542,2.8233331358409
"Nass","Chinook",1965,42854.074969444,50383.1026687378,3.99435263472542,2.8233331358409
"Nass","Chinook",1966,48982.8089154625,50099.8775062123,2.71082565350953,2.8233331358409
"Nass","Chinook",1967,38650.4976598572,51459.8437222307,2.71082565350953,2.8233331358409
"Nass","Chinook",1968,73421.600607889,50726.9389775738,2.33231312023139,2.8233331358409
"Nass","Chinook",1969,61937.3037858826,51688.4381042302,1.2020632003701,2.8233331358409
"Nass","Chinook",1970,26132.451460345,46819.9574355588,1.2020632003701,2.8233331358409
"Nass","Chinook",1971,41234.9721095054,45235.0857945574,1.2020632003701,2.8233331358409
"Nass","Chinook",1972,38857.1622568815,45283.357152807,1.18645416810682,2.8233331358409
"Nass","Chinook",1973,8587.9640743623,29481.6571037916,1.41478235222941,2.8233331358409
"Nass","Chinook",1974,17664.5203061754,22939.3866249381,3.29295747377315,2.8233331358409
"Nass","Chinook",1975,15633.023423043,20699.2383952698,4.10154126107165,2.8233331358409
